Report generated on: 09-17-2020 15:41:27
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.4008-8-SRB-MMTCD.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","49.679573819","46.82480832","47.318898199","47.275464319","46.458122755","51.609646831","46.715716033","47.286960842","39.152148216","46.546899388","47.557457241","47.086499024"
"INTL.4008-8-SYC-MMTCD.A","        Seychelles","0.21036","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.9","0.9","0.9","0.9","1.2","0.978431842","1","1.2","1.1","0.908261882","1.017234138","0.939768696","1.097209334","1.138135","1.266926","1.155853"
"INTL.4008-8-SLE-MMTCD.A","        Sierra Leone","0.711","0.7","0.8","0.7","0.7","0.8","0.9","1","1","1.1","1.1","1.1","0.8","0.8","0.7","0.8","0.8","0.9","0.9","0.9","0.9","0.9","1","1","1.2","1.2","1.1","1.070114588","1.3","1.4","0.7","0.802320383","0.900153908","1.112717352","1.219994356","0.980163","1.009275","0.920411"
"INTL.4008-8-SGP-MMTCD.A","        Singapore","29.413071034","31.019216551","33.006405517","32.012811034","34.02241931","33.02241931","41.032027586","46.034271861","49.04153872","53.061465488","58.022272098","61.02306393","68.181341206","75.952461607","81.93942351","82.95504968","98.937509634","99.945400208","104.944674114","104.943568211","107.942501502","112.315343239","110.326909764","112.476510043","125.997019338","133.979038927","139.990766727","140.921188449","156.011841311","192.830550378","191.514518781","219.156414949","218.764164371","232.535228748","233.450824839","232.126619655","247.282649603","256.52276017"
"INTL.4008-8-SVK-MMTCD.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","52.378003313","47.026927576","50.237887252","47.909305702","46.025499124","44.441136035","42.567071336","40.380688415","42.570616953","42.160461471","42.599671161","41.897773163","42.809625171","42.56376368","41.866158137","41.698300149","37.643958607","39.280051124","38.397682771","36.0162838","35.3722455","32.538293239","33.957919811","33.924640054","35.630027071"
"INTL.4008-8-SVN-MMTCD.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","12.85412692","13.840799085","13.86997098","14.99111574","16.520345332","16.031216698","15.640328783","15.180901643","14.819228469","15.398075743","15.604107428","15.439834227","15.962864373","15.997207845","16.257715976","16.323187566","17.466064171","15.571283894","15.692560006","15.542395162","15.289291036","14.276080082","12.897392551","12.943892678","13.874062968","13.90226675"
"INTL.4008-8-SLB-MMTCD.A","        Solomon Islands","0.09768","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.16724932","0.2","0.2","0.2","0.209628125","0.210876621","0.228521031","0.230746309","0.232669","0.203987","0.312583"
"INTL.4008-8-SOM-MMTCD.A","        Somalia","1.11837","1.3","1.3","1.2","1.3","1.3","1.4","1.1","1.1","1.1","1","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.806957487","0.9","0.8","0.8","0.847146451","0.832532163","0.847203703","0.847098186","0.879112","0.895059","0.837187"
"INTL.4008-8-ZAF-MMTCD.A","        South Africa","229.951832639","248.514987593","266.802061912","276.19408571","294.376557798","300.010359276","301.291592755","315.52369428","316.814919978","317.754951074","331.459573997","329.619843519","330.530911039","338.59651028","343.683940948","363.297050589","376.396224589","387.981809454","397.751755902","386.762573579","395.275791048","393.027334033","407.689065907","431.099333516","435.161539025","448.094284426","458.242384299","461.771965416","469.060620026","465.253796424","481.398217912","466.576247087","473.897595808","481.165134947","473.151566186","475.901078528","474.49775467","476.86646017"
"INTL.4008-8-KOR-MMTCD.A","        South Korea","138.88933317","146.286432698","149.300354489","153.726527463","177.840756822","186.145938842","199.998807005","217.574075228","243.709007133","254.15306897","281.192434311","308.741806667","341.795881323","370.29984584","399.83943425","431.172137526","464.983516013","503.229779923","453.069409683","491.894000407","533.040462522","548.477424152","550.960106562","567.639534608","575.959747934","587.973677383","598.421110358","629.409378177","639.366599282","649.016761984","708.614736314","737.843802354","753.535877558","758.320385721","761.772802984","784.231882847","807.78865155","820.52638247"
"INTL.4008-8-SSD-MMTCD.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.427734967","1.564615172","1.618522479","1.981151","1.758688","1.175019"
"INTL.4008-8-ESP-MMTCD.A","        Spain","189.243538546","194.565910712","210.335422364","205.18336249","217.636623954","217.732088241","220.243847243","222.357561637","223.741786993","244.675147774","248.159686566","259.230437539","265.794889333","252.382213501","260.762535816","275.495492339","267.619899474","291.330303005","301.995713987","320.859720801","334.545844741","339.166091666","357.378961577","357.468995498","376.254410948","391.483267831","383.110472856","393.183403956","362.643800261","329.230248417","317.00355029","310.275467194","303.743645798","282.131613548","281.267890855","290.50857899","291.549051329","300.387426633"
"INTL.4008-8-LKA-MMTCD.A","        Sri Lanka","4.878785517","4.906405517","5.003202759","5.103202759","5.606405517","4.706405517","4.903202759","5.603202759","5.2","4.8","5.301147405","5.301323386","5.601235395","6.301293985","6.701352574","7.104587589","8.007828441","8.907866535","9.007904628","9.803802215","11.005187369","11.004327812","11.043954707","11.230934234","12.230934234","13.226139887","13.192984446","12.663031764","12.219341368","13.222937128","13.227971192","16.354470971","18.071801044","16.045810791","19.54094059","21.528522805","24.110964521","25.515231016"
"INTL.4008-8-SDN-MMTCD.A","        Sudan","3.166282759","3.203202759","3.503202759","3.4","3.1","3.5","4.3","4.2","4.5","4.3","3.9","5.6","5.2","4.9","4.3","4","4","4.1","4.1","4.5","6.5","7.5","8.7","9.8","11","11","12","11.5","12","18","16","15.624129729","14.091540027","14.864278356","14.897455594","16.732517","21.191401","20.177648"
"INTL.4008-8-SUR-MMTCD.A","        Suriname","2.08924","1.8","1.6","1.2","1","1.2","1.3","1.2","1.1","1.2","1.5","1.5","1.4","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.6","1.7","1.8","1.8","1.9","2","2","2.030626983","2","2.1","2.7","2.056473316","2.458005569","2.26434235","2.359134371","2.220087","2.049781","2.095251"
"INTL.4008-8-SWE-MMTCD.A","        Sweden","83.070292404","71.542626544","64.384474485","57.11646263","61.661024299","65.765081338","67.771084052","65.724018139","63.213355382","60.355393054","59.904964052","60.39518313","64.260059781","63.427293774","68.627782538","67.740554333","72.787095728","68.002651787","68.906032832","67.136420622","62.517929933","63.400415683","63.504176804","64.023192943","63.908146062","61.081060666","60.965850914","59.3297059","57.201505085","53.292052115","58.672053367","53.797810481","50.604985356","49.653855674","49.873063357","49.737524276","52.608715624","52.640875429"
"INTL.4008-8-CHE-MMTCD.A","        Switzerland","41.333543695","38.19920552","36.281800201","39.910030122","41.107115339","44.548844483","44.581348067","43.173665858","43.197015613","43.025283375","43.025407966","45.283461031","45.795482427","43.574843228","43.05843097","44.169317793","44.972906495","44.218065164","45.881785909","46.348114166","45.323960147","46.481126394","44.371820152","45.164594679","45.399542879","45.827967423","45.517989428","43.63621412","45.360078298","44.005677343","45.562900991","41.871956989","43.285166562","44.286578367","40.193056923","40.101501161","40.722670921","40.142899507"
"INTL.4008-8-SYR-MMTCD.A","        Syria","16.43064194","17.474094418","17.4881531","20.472835122","22.474082771","23.261608084","24.462567379","28.126094052","28.92756575","30.800888229","36.258961412","32.331357862","33.493910465","37.670439233","40.861125978","39.319026086","41.259980842","43.231181284","47.376870422","49.898686524","50.010918748","49.090453268","52.344006026","52.451959555","51.931310543","50.974233072","51.278410157","50.050192294","54.854039133","61.565775335","64.903961525","60.171409381","45.271384318","30.977146008","27.279863853","26.696333699","25.460301953","25.441583189"
"INTL.4008-8-TWN-MMTCD.A","        Taiwan","70.103599558","64.025720927","64.055902781","71.063565467","80.689893823","81.860117946","87.672125142","91.576409616","106.085402825","116.194613061","119.248091156","125.038997009","132.074410455","145.029703961","156.746512521","171.853079627","187.985281815","197.303024135","211.98387097","210.109006364","237.72328192","229.215867335","254.063921576","271.631254695","257.853510479","267.321745105","274.510369027","253.724190723","264.824724187","242.208563329","271.562900304","292.912169468","284.471536841","310.273633857","317.562176723","321.69293899","329.673731143","324.678962265"
"INTL.4008-8-TJK-MMTCD.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","8.13399413","5.648299335","5.11421228","3.672592816","4.796478599","4.715879122","5.165414303","5.54955425","5.913996805","6.213204579","6.022042456","6.662113356","7.130273631","7.524087903","7.53360823","6.709136527","6.97349778","2.474314116","2.576865773","2.633674548","3.346017033","3.79599984","5.131723309","4.903032389","5.838771407","6.092918474"
"INTL.4008-8-TZA-MMTCD.A","        Tanzania","1.915062759","2.203202759","2.203202759","1.903202759","2.103202759","2.103202759","2.703202759","2.403202759","2.502474932","2.508351522","2.816802493","2.327250384","2.656038093","2.808356982","2.512643749","2.506976313","2.542441705","2.485703994","2.533552289","2.676010721","2.67167139","3.084819458","3.499792109","3.702233177","4.211326025","5.053080964","5.414338572","5.691798036","6.176382457","6.786978104","6.63564229","7.822403979","9.691708687","10.471685155","10.366579323","10.749133117","11.481183329","17.147828615"
"INTL.4008-8-THA-MMTCD.A","        Thailand","33.570815867","33.965728181","32.914275308","35.299886224","39.549305518","43.1088156","44.650010984","52.302785668","58.567541902","69.592031211","83.682379647","92.701599357","100.343514677","114.756270641","128.117693501","144.841298943","164.3945747","172.939822655","159.094388752","167.789396391","158.050026898","167.183756625","183.238156957","201.815033797","220.481950122","237.029654964","231.747792532","224.86753979","248.058980777","259.126682473","281.105659779","276.914076512","290.641767626","328.77953537","326.613553544","334.176734157","334.795081937","342.799585167"
"INTL.4008-8-BHS-MMTCD.A","        The Bahamas","3.99007","4.2","3.6","2.7","2.5","2.2","2.4","2.7","2.4","2.8","3","2.6","2.2","2.3","2.7","3.2","3.6","3.5","4","3.6","3.5","3.4","3.4","4.2","4.3","4.9","4.9","3.333506078","5.1","3.6","3.6","2.968306614","3.44992947","3.185439519","3.112139926","2.935131","3.076548","3.092721794"
"INTL.4008-8-TLS-MMTCD.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.3","0.3","0.3","0.3","0.341776221","0.4","0.2","0.2","0.262644798","0.310420029","0.468553297","0.537871934","0.530846","0.516701","0.62759"
"INTL.4008-8-TGO-MMTCD.A","        Togo","0.58233","0.5","0.5","0.6","0.7","0.6","0.5","0.5","0.5","0.6","0.6","1","0.7","0.5","0.6","0.6","0.6","0.7","0.7","1","1.4","1","1.3","2.2","2.3","2.3","2.3","2.608660542","2.886209393","1.552844697","2.719480001","2.444824868","2.113735987","2.205410095","2.410004778","2.585771943","2.599744931","2.75454114"
"INTL.4008-8-TON-MMTCD.A","        Tonga","0.02911","0.04286","0.04005","0.04286","0.04298","0.04468","0.04728","0.06937","0.08109","0.08744","0.08743","0.09762","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.18639073","0.2","0.2","0.2","0.121791789","0.126434605","0.126960868","0.135696569","0.142924","0.1469","0.135252"
"INTL.4008-8-TTO-MMTCD.A","        Trinidad and Tobago","10.55811155","10.09098155","9.8553101","10.641415517","14.1452896","15.3759508","11.227520933","10.528522983","10.738409367","11.3819631","12.21362635","13.64663089","13.872866417","14.887874455","17.046162027","17.86450763","19.681313957","21.312406829","21.211447449","21.880478254","23.140910253","26.010796625","27.461032975","32.960886708","31.064049235","34.732813727","44.742689699","43.865169545","48.081480207","46.448151748","51.571790933","53.195311581","50.936025637","56.568972932","55.19857812","54.230426218","48.95589806","50.312878668"
"INTL.4008-8-TUN-MMTCD.A","        Tunisia","8.534118321","9.336370567","8.719043115","9.958238973","10.727459586","10.872200791","11.948565237","10.932635186","11.841370779","13.134888467","13.126609877","11.282270776","12.337782359","14.651970642","15.560069611","13.710608674","14.403404388","16.797746482","17.439930883","18.823127795","18.948793416","20.537089049","20.465791756","20.084844121","20.002195686","21.246736986","20.156358668","17.866048873","20.864518824","18.211397992","17.659073151","17.696963424","18.665224873","20.43771143","22.233952708","23.11775831","22.838160052","24.893581772"
"INTL.4008-8-TUR-MMTCD.A","        Turkey","62.286581757","60.957311635","66.252154999","71.637071663","82.633012657","93.863388411","106.847402729","115.357120192","109.704782755","125.861091364","133.589399792","137.495666762","142.381883545","149.111825562","150.321329938","165.257454653","180.078230135","190.481586707","194.644335406","193.7488364","215.687600851","195.993460184","206.065017657","215.846845759","221.210198292","240.700902678","260.18529517","288.693860613","281.115951308","283.01272483","280.306541912","301.129548575","316.493944107","312.369747495","336.381806769","358.361370188","374.064346923","408.77664763"
"INTL.4008-8-TKM-MMTCD.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","20.292942988","18.298035836","17.288971976","18.060926942","18.016336438","19.024095558","17.631743577","19.085855462","23.917023289","29.832895078","34.560238895","43.799630492","47.506361608","48.91932629","38.443528403","36.456414886","32.086431212","47.880091092","61.001279544","68.322484649","78.121734035","80.206510912","82.503068767","100.648076291","100.544076291","99.518459132"
"INTL.4008-8-TCA-MMTCD.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01661","0.01284","0.01284","0.01284","0.01284","0.01238","0.073110024","0.07776","0.2","0.2","0.1907218","0.1907218","0.192311149","0.206615284","0.212939","0.220254","0.314764"
"INTL.4008-8-TUV-MMTCD.A","        Tuvalu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4008-8-USIQ-MMTCD.A","        U.S. Pacific Islands","0.14736","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.333994724","0.3","0.3","0.4","0.301396694","0.301460629","0.302882994","0.302227876","0.306031","0.304325","0.30968"
"INTL.4008-8-USOH-MMTCD.A","        U.S. Territories","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4008-8-VIR-MMTCD.A","        U.S. Virgin Islands","2.111970009","2.106199599","2.106199599","2.106199599","2.111970009","2.106199599","2.106199599","2.219536615","1.840710216","1.519415365","1.984413529","2.346567161","2.456640345","2.226557317","2.503414041","2.701012513","2.648706694","2.641043339","2.670397558","2.474374532","9.399158302","11.304190346","10.740752343","13.191962589","13.254989854","12.540138045","13.214256932","11.898705598","6.585401232","6.26176605","5.776552001","4.216067065","2.665856919","1.371191661","2.925204766","2.935942854","2.438125286","2.438125286"
"INTL.4008-8-UGA-MMTCD.A","        Uganda","0.70227","0.4","0.5","0.5","0.5","0.6","0.7","0.6","0.9","0.8","0.8","0.9","1","1","1","1","1","1.1","1.2","1.2","1.3","1.4","1.5","1.6","1.6","1.7","1.9","1.90638211","2","3.3","3.4","3.899274398","3.609873639","3.845916221","4.637705422","4.635478","4.803325","4.635198"
"INTL.4008-8-UKR-MMTCD.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","608.302924373","569.423686625","471.062662917","451.867646842","378.411321731","364.372807771","352.970306535","348.610263254","348.465929857","340.960371625","346.743171782","380.904915145","339.055108542","341.575181409","361.913255315","372.324452646","366.187330912","265.095867656","296.37835832","318.498966217","304.954979563","287.930232728","253.034835836","222.812630511","231.955963214","204.483178919"
"INTL.4008-8-ARE-MMTCD.A","        United Arab Emirates","16.44471465","27.44374422","26.05508003","31.11016006","35.38762953","47.94247441","57.94219223","67.2191914","73.49675493","78.99633166","76.830083718","93.8847607","100.10639766","95.304221242","93.511556542","100.632091902","103.261781392","108.891037215","113.617883481","115.755704225","113.658113781","113.784276836","122.824738198","125.7093561","132.333308802","138.444275268","154.542435144","169.546045624","194.838260095","205.89412509","215.89587161","247.241493917","244.004768512","253.287595729","258.780752748","284.48852559","289.211699741","289.14431003"
"INTL.4008-8-GBR-MMTCD.A","        United Kingdom","612.978358753","563.723446582","558.665460856","551.130026296","568.943847698","597.71146952","620.454708775","623.176940733","621.959864579","614.560323674","620.504659759","629.238042236","613.762505153","600.199205524","592.692942191","588.35741538","610.532799005","576.436240456","577.225660553","571.417388806","581.540479028","584.552672526","572.227380453","587.375446734","596.20189845","595.387497899","599.965612883","583.120919131","574.257047852","525.99755753","549.103134899","510.128627945","527.013764864","515.550129485","475.291357962","457.598659398","433.214244269","420.388133889"
"INTL.4008-8-USA-MMTCD.A","        United States","4750.675","4627.751","4393.721","4367.856","4595.502","4586.301","4597.353","4755.297","4979.453","5066.674","5038.776","4993.74","5091.722","5182.609","5259.91","5322.488","5510.158","5581.044","5634.331","5689.163","5861.952","5760.367","5801.793","5851.851","5971.307","5991.351","5910.783","6001.149","5811.604","5387.393","5585.596","5446.359","5236.945","5362.523","5413.51","5267.066","5174.793","5133.437"
"INTL.4008-8-URY-MMTCD.A","        Uruguay","5.760833222","5.20756799","4.911790892","3.906405517","3.706405517","3.403202759","3.403202759","4.003202759","4.7","4.9","4.5","4.2","4.5","4.9","4.6","4.7","4.9","5.2","6.4","7.239235198","6.478470396","4.980301899","5.342463531","5.521395551","6.039373807","6.281632794","7.340428368","6.508653095","8.040470671","9.082078429","8.158376624","9.162558411","9.813243621","8.494611416","7.500800101","8.072587193","7.914650682","7.283321417"
"INTL.4008-8-UZB-MMTCD.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","97.989969424","117.706583922","99.977922144","105.273892073","104.180889199","103.58530598","102.297586562","103.028683153","107.737257508","112.479627308","115.950662078","116.202172782","122.486059771","117.511071676","121.446802344","118.340116362","127.385015083","107.640877018","104.539625232","114.667341579","113.189904354","103.731274604","113.380757324","105.296109477","92.671839835","95.713564305"
"INTL.4008-8-VUT-MMTCD.A","        Vanuatu","0.11663","0.1","0.1","0.09951","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.09619","0.06518","0.06519","0.06521","0.06516","0.06515","0.06514","0.06513","0.06513","0.08424","0.08421","0.09057","0.09055","0.09395","0.1","0.09691","0.108370295","0.1","0.1","0.1","0.1880209","0.154129266","0.150647646","0.171638688","0.161567","0.163535","0.180947"
"INTL.4008-8-VEN-MMTCD.A","        Venezuela","89.497141289","97.845888906","98.297943733","93.003354881","92.163794349","93.914284104","99.501646647","98.367486697","96.21052069","102.198846995","102.537020952","104.586513441","104.65867319","106.939832016","112.920613468","117.84646681","120.25800214","122.369356854","129.525895015","121.079205498","125.168424622","142.219363224","137.769854216","127.788136211","135.033598127","131.625099521","143.496962192","126.556702081","139.664452847","135.588736219","142.157660058","137.51105918","156.13521917","144.5650921","148.246427584","146.143095484","132.198578592","117.630595672"
"INTL.4008-8-VNM-MMTCD.A","        Vietnam","14.477433598","16.030769812","17.42815807","17.615513992","17.715546254","17.698274652","19.590509656","21.921248856","21.64299759","19.650051984","19.216645556","20.843452622","21.067143323","21.600322937","24.675636725","28.254008421","34.787520542","41.59666981","43.684736935","46.604426023","49.586184378","53.0592182","61.313549003","65.750909897","77.778531061","84.402184069","90.897616206","98.319116173","112.161255284","115.749092637","136.438964333","142.896436764","146.381125758","152.904398621","167.872189663","192.945336205","211.851242005","221.131141641"
"INTL.4008-8-WAK-MMTCD.A","        Wake Island","1.23566","1.2","1.2","1.2","1.2","1.2","1.3","1.3","1.3","1.3","1.2","1.2","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.293315626","1.3","1.3","1.3","1.318986145","1.317726831","1.3676362","1.367636052","1.370348","1.361867","1.316833"
"INTL.4008-8-ESH-MMTCD.A","        Western Sahara","0.15699","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.231011921","0.3","0.3","0.3","0.267664006","0.260806065","0.26892239","0.2684852","0.270403","0.269783","0.223782"
"INTL.4008-8-YEM-MMTCD.A","        Yemen","6.43422","6.6","7.7","7","8.9","9.9","10","9.9","10","11","11","12","12","10","9.9","11","11","11","11","12","13","14","15","17","17.00006004","17.000242762","19.000142797","18.600004923","23.115277092","20.948010277","24.339585376","20.318221681","17.044172859","23.973282693","22.286834547","11.923794501","9.653906553","9.648687341"
"INTL.4008-8-ZMB-MMTCD.A","        Zambia","3.626516489","3.130412459","3.232210165","3.09903786","2.860143289","2.781584643","2.999706441","2.914293706","3.155379485","3.078002968","2.852408376","2.560779634","2.893271781","2.503952491","2.460354385","1.939159464","2.129563179","2.195799786","2.270618346","1.986127718","1.895837199","2.107763871","2.112567464","2.233157774","2.24581072","2.424176385","2.335554652","2.234433206","2.467287056","2.364841792","2.294453088","2.446640347","2.931571589","3.17151975","3.612134377","3.940881788","3.800725775","5.031738167"
"INTL.4008-8-ZWE-MMTCD.A","        Zimbabwe","7.673687626","7.531569643","7.332898038","7.584832127","7.783562902","9.060527349","10.726554667","13.695975907","13.276795605","13.924061783","14.54459876","14.730320762","13.877987405","14.413324807","13.650093992","13.286414786","13.043802954","12.31566307","12.588396566","14.179100203","13.284990526","12.563857923","12.00010883","10.743447427","9.319980513","10.180658375","9.525502019","9.373069963","7.282685258","7.400443072","8.526009623","9.924267528","10.933686127","11.588542201","11.297962152","11.829375605","10.525321906","9.975506162"
